source_file,year,objective,donor,recipient_scope,sector_scope,allocable_scope,marker,amount_type,unit,principal,significant,screened_not_targeted,not_screened,climate_targeted_total_usd_millions_2019,all_screened_total_usd_millions_2019
2018Mitigation.xls,2018,Mitigation,New Zealand,"Developing Countries, Total",1000: Total All Sectors,Bilateral Allocable,Climate Change Mitigation,Constant Prices,"US Dollar, Millions, 2019",11.660587,23.813327,288.556723,,35.473914,324.03063699999996
2018Mitigation.xls,2018,Mitigation,Norway,"Developing Countries, Total",1000: Total All Sectors,Bilateral Allocable,Climate Change Mitigation,Constant Prices,"US Dollar, Millions, 2019",343.824518,148.980143,2885.884152,,492.804661,3378.688813
2018Mitigation.xls,2018,Mitigation,Poland,"Developing Countries, Total",1000: Total All Sectors,Bilateral Allocable,Climate Change Mitigation,Constant Prices,"US Dollar, Millions, 2019",0.612048,0.156369,165.911319,,0.768417,166.679736
2018Mitigation.xls,2018,Mitigation,Portugal,"Developing Countries, Total",1000: Total All Sectors,Bilateral Allocable,Climate Change Mitigation,Constant Prices,"US Dollar, Millions, 2019",0.594629,0.928297,123.596353,,1.522926,125.11927899999999
2018Mitigation.xls,2018,Mitigation,Slovak Republic,"Developing Countries, Total",1000: Total All Sectors,Bilateral Allocable,Climate Change Mitigation,Constant Prices,"US Dollar, Millions, 2019",,0.091361,28.785203,,0.091361,28.876564
2018Mitigation.xls,2018,Mitigation,Slovenia,"Developing Countries, Total",1000: Total All Sectors,Bilateral Allocable,Climate Change Mitigation,Constant Prices,"US Dollar, Millions, 2019",1.198289,6.502373,4.329023,6.10596,7.700662,18.135645
2018Mitigation.xls,2018,Mitigation,Spain,"Developing Countries, Total",1000: Total All Sectors,Bilateral Allocable,Climate Change Mitigation,Constant Prices,"US Dollar, Millions, 2019",19.337381,85.272194,621.963723,0.074399,104.609575,726.647697
2018Mitigation.xls,2018,Mitigation,Sweden,"Developing Countries, Total",1000: Total All Sectors,Bilateral Allocable,Climate Change Mitigation,Constant Prices,"US Dollar, Millions, 2019",159.512129,618.927336,2320.400085,109.409862,778.4394649999999,3208.249412
2018Mitigation.xls,2018,Mitigation,Switzerland,"Developing Countries, Total",1000: Total All Sectors,Bilateral Allocable,Climate Change Mitigation,Constant Prices,"US Dollar, Millions, 2019",40.153515,139.211216,1554.057795,243.250888,179.364731,1976.6734139999999
2018Mitigation.xls,2018,Mitigation,United Kingdom,"Developing Countries, Total",1000: Total All Sectors,Bilateral Allocable,Climate Change Mitigation,Constant Prices,"US Dollar, Millions, 2019",384.008922,353.022304,4743.595246,368.935762,737.0312260000001,5849.562234
2018Mitigation.xls,2018,Mitigation,United States,"Developing Countries, Total",1000: Total All Sectors,Bilateral Allocable,Climate Change Mitigation,Constant Prices,"US Dollar, Millions, 2019",612.880055,163.054469,27035.390297,,775.934524,27811.324821000002
2018Mitigation.xls,2018,Mitigation,EU Institutions,"Developing Countries, Total",1000: Total All Sectors,Bilateral Allocable,Climate Change Mitigation,Constant Prices,"US Dollar, Millions, 2019",1144.557298,2355.53706,12437.360618,4623.073516,3500.0943580000003,20560.528492
2018Mitigation.xls,2018,Mitigation,Data extracted on 16 Jun 2021 02:41 UTC (GMT) from OECD.Stat,"Developing Countries, Total",1000: Total All Sectors,Bilateral Allocable,Climate Change Mitigation,Constant Prices,"US Dollar, Millions, 2019",,,,,,
2019Adaptation.xls,2019,Adaptation,"DAC members, Total","Developing Countries, Total",1000: Total All Sectors,Bilateral Allocable,Climate Change Adaptation,Constant Prices,"US Dollar, Millions, 2019",5096.6003,14555.980968,97814.039815,7240.232447,19652.581268,124706.85353000001
2019Adaptation.xls,2019,Adaptation,Australia,"Developing Countries, Total",1000: Total All Sectors,Bilateral Allocable,Climate Change Adaptation,Constant Prices,"US Dollar, Millions, 2019",,514.954761,1527.221598,0.841176,514.954761,2043.017535
2019Adaptation.xls,2019,Adaptation,Austria,"Developing Countries, Total",1000: Total All Sectors,Bilateral Allocable,Climate Change Adaptation,Constant Prices,"US Dollar, Millions, 2019",16.294177,37.11859,234.417419,2.107635,53.412767,289.93782100000004
2019Adaptation.xls,2019,Adaptation,Belgium,"Developing Countries, Total",1000: Total All Sectors,Bilateral Allocable,Climate Change Adaptation,Constant Prices,"US Dollar, Millions, 2019",23.999918,287.224501,594.928863,118.885509,311.22441899999995,1025.038791
2019Adaptation.xls,2019,Adaptation,Canada,"Developing Countries, Total",1000: Total All Sectors,Bilateral Allocable,Climate Change Adaptation,Constant Prices,"US Dollar, Millions, 2019",171.807519,363.836572,2897.852922,12.753451,535.644091,3446.250464
2019Adaptation.xls,2019,Adaptation,Czech Republic,"Developing Countries, Total",1000: Total All Sectors,Bilateral Allocable,Climate Change Adaptation,Constant Prices,"US Dollar, Millions, 2019",0.532415,4.387934,59.456911,,4.920349,64.37725999999999
2019Adaptation.xls,2019,Adaptation,Denmark,"Developing Countries, Total",1000: Total All Sectors,Bilateral Allocable,Climate Change Adaptation,Constant Prices,"US Dollar, Millions, 2019",9.849262,353.095637,1197.877927,109.35792,362.944899,1670.180746
2019Adaptation.xls,2019,Adaptation,Finland,"Developing Countries, Total",1000: Total All Sectors,Bilateral Allocable,Climate Change Adaptation,Constant Prices,"US Dollar, Millions, 2019",3.139313,50.198826,277.583369,0.299451,53.338139,331.220959
2019Adaptation.xls,2019,Adaptation,France,"Developing Countries, Total",1000: Total All Sectors,Bilateral Allocable,Climate Change Adaptation,Constant Prices,"US Dollar, Millions, 2019",1250.765268,1378.127298,7949.518878,291.186171,2628.8925660000004,10869.597615
2019Adaptation.xls,2019,Adaptation,Germany,"Developing Countries, Total",1000: Total All Sectors,Bilateral Allocable,Climate Change Adaptation,Constant Prices,"US Dollar, Millions, 2019",1291.216571,3328.107178,14159.602623,608.542673,4619.323749,19387.469045
2019Adaptation.xls,2019,Adaptation,Greece,"Developing Countries, Total",1000: Total All Sectors,Bilateral Allocable,Climate Change Adaptation,Constant Prices,"US Dollar, Millions, 2019",,,17.397642,,,17.397642
2019Adaptation.xls,2019,Adaptation,Hungary,"Developing Countries, Total",1000: Total All Sectors,Bilateral Allocable,Climate Change Adaptation,Constant Prices,"US Dollar, Millions, 2019",0.368431,1.97341,154.940704,,2.341841,157.282545
2019Adaptation.xls,2019,Adaptation,Iceland,"Developing Countries, Total",1000: Total All Sectors,Bilateral Allocable,Climate Change Adaptation,Constant Prices,"US Dollar, Millions, 2019",2.940612,9.054548,25.669918,,11.99516,37.665078
2019Adaptation.xls,2019,Adaptation,Ireland,"Developing Countries, Total",1000: Total All Sectors,Bilateral Allocable,Climate Change Adaptation,Constant Prices,"US Dollar, Millions, 2019",45.167421,58.854024,307.726758,26.979422,104.021445,438.727625
2019Adaptation.xls,2019,Adaptation,Italy,"Developing Countries, Total",1000: Total All Sectors,Bilateral Allocable,Climate Change Adaptation,Constant Prices,"US Dollar, Millions, 2019",31.669585,157.910201,751.607746,147.227638,189.579786,1088.41517
2019Adaptation.xls,2019,Adaptation,Japan,"Developing Countries, Total",1000: Total All Sectors,Bilateral Allocable,Climate Change Adaptation,Constant Prices,"US Dollar, Millions, 2019",18.084112,741.719393,11823.243594,1144.088502,759.803505,13727.135601
2019Adaptation.xls,2019,Adaptation,Korea,"Developing Countries, Total",1000: Total All Sectors,Bilateral Allocable,Climate Change Adaptation,Constant Prices,"US Dollar, Millions, 2019",129.935938,138.473505,3062.701945,145.416061,268.409443,3476.5274489999997
2019Adaptation.xls,2019,Adaptation,Luxembourg,"Developing Countries, Total",1000: Total All Sectors,Bilateral Allocable,Climate Change Adaptation,Constant Prices,"US Dollar, Millions, 2019",2.577756,17.574304,114.030255,207.783428,20.152060000000002,341.965743
2019Adaptation.xls,2019,Adaptation,Netherlands,"Developing Countries, Total",1000: Total All Sectors,Bilateral Allocable,Climate Change Adaptation,Constant Prices,"US Dollar, Millions, 2019",254.400464,980.864797,2363.045522,,1235.265261,3598.310783
2019Adaptation.xls,2019,Adaptation,New Zealand,"Developing Countries, Total",1000: Total All Sectors,Bilateral Allocable,Climate Change Adaptation,Constant Prices,"US Dollar, Millions, 2019",26.348821,70.598666,352.754423,3.403162,96.947487,453.105072
2019Adaptation.xls,2019,Adaptation,Norway,"Developing Countries, Total",1000: Total All Sectors,Bilateral Allocable,Climate Change Adaptation,Constant Prices,"US Dollar, Millions, 2019",54.159484,68.683841,2959.433983,,122.843325,3082.2773079999997
2019Adaptation.xls,2019,Adaptation,Poland,"Developing Countries, Total",1000: Total All Sectors,Bilateral Allocable,Climate Change Adaptation,Constant Prices,"US Dollar, Millions, 2019",0.315918,2.915915,96.675337,,3.231833,99.90717
2019Adaptation.xls,2019,Adaptation,Portugal,"Developing Countries, Total",1000: Total All Sectors,Bilateral Allocable,Climate Change Adaptation,Constant Prices,"US Dollar, Millions, 2019",0.862733,2.220431,104.997688,,3.083164,108.080852
2019Adaptation.xls,2019,Adaptation,Slovak Republic,"Developing Countries, Total",1000: Total All Sectors,Bilateral Allocable,Climate Change Adaptation,Constant Prices,"US Dollar, Millions, 2019",0.2275,1.822009,19.57171,,2.049509,21.621219
2019Adaptation.xls,2019,Adaptation,Slovenia,"Developing Countries, Total",1000: Total All Sectors,Bilateral Allocable,Climate Change Adaptation,Constant Prices,"US Dollar, Millions, 2019",0.0267,0.846633,8.101872,1.222984,0.8733329999999999,10.198189000000001
2019Adaptation.xls,2019,Adaptation,Spain,"Developing Countries, Total",1000: Total All Sectors,Bilateral Allocable,Climate Change Adaptation,Constant Prices,"US Dollar, Millions, 2019",39.268987,51.771495,513.499908,,91.040482,604.54039
2019Adaptation.xls,2019,Adaptation,Sweden,"Developing Countries, Total",1000: Total All Sectors,Bilateral Allocable,Climate Change Adaptation,Constant Prices,"US Dollar, Millions, 2019",239.652727,364.095222,1453.034903,63.452448,603.747949,2120.2353
2019Adaptation.xls,2019,Adaptation,Switzerland,"Developing Countries, Total",1000: Total All Sectors,Bilateral Allocable,Climate Change Adaptation,Constant Prices,"US Dollar, Millions, 2019",65.279159,259.265469,1640.664513,7.598108,324.544628,1972.8072489999997
2019Adaptation.xls,2019,Adaptation,United Kingdom,"Developing Countries, Total",1000: Total All Sectors,Bilateral Allocable,Climate Change Adaptation,Constant Prices,"US Dollar, Millions, 2019",239.783254,1249.530004,6592.346508,802.507721,1489.313258,8884.167486999999
2019Adaptation.xls,2019,Adaptation,United States,"Developing Countries, Total",1000: Total All Sectors,Bilateral Allocable,Climate Change Adaptation,Constant Prices,"US Dollar, Millions, 2019",74.339804,494.060177,26064.181101,,568.399981,26632.581081999997
2019Adaptation.xls,2019,Adaptation,EU Institutions,"Developing Countries, Total",1000: Total All Sectors,Bilateral Allocable,Climate Change Adaptation,Constant Prices,"US Dollar, Millions, 2019",1103.586455,3566.695628,10489.953282,3546.578979,4670.282083,18706.814344
2019Adaptation.xls,2019,Adaptation,Data extracted on 16 Jun 2021 02:40 UTC (GMT) from OECD.Stat,"Developing Countries, Total",1000: Total All Sectors,Bilateral Allocable,Climate Change Adaptation,Constant Prices,"US Dollar, Millions, 2019",,,,,,
2019Mitigation.xls,2019,Mitigation,"DAC members, Total","Developing Countries, Total",1000: Total All Sectors,Bilateral Allocable,Climate Change Mitigation,Constant Prices,"US Dollar, Millions, 2019",8576.389067,14378.85854,95307.7337,6443.872253,22955.247606999998,124706.85355999999
2019Mitigation.xls,2019,Mitigation,Australia,"Developing Countries, Total",1000: Total All Sectors,Bilateral Allocable,Climate Change Mitigation,Constant Prices,"US Dollar, Millions, 2019",,509.077391,1533.098968,0.841176,509.077391,2043.017535
2019Mitigation.xls,2019,Mitigation,Austria,"Developing Countries, Total",1000: Total All Sectors,Bilateral Allocable,Climate Change Mitigation,Constant Prices,"US Dollar, Millions, 2019",20.378425,25.164916,242.286845,2.107635,45.543341,289.93782100000004
2019Mitigation.xls,2019,Mitigation,Belgium,"Developing Countries, Total",1000: Total All Sectors,Bilateral Allocable,Climate Change Mitigation,Constant Prices,"US Dollar, Millions, 2019",28.989838,230.865226,646.298222,118.885509,259.855064,1025.038795
2019Mitigation.xls,2019,Mitigation,Canada,"Developing Countries, Total",1000: Total All Sectors,Bilateral Allocable,Climate Change Mitigation,Constant Prices,"US Dollar, Millions, 2019",136.705791,120.127453,3178.401784,11.015438,256.83324400000004,3446.250466
2019Mitigation.xls,2019,Mitigation,Czech Republic,"Developing Countries, Total",1000: Total All Sectors,Bilateral Allocable,Climate Change Mitigation,Constant Prices,"US Dollar, Millions, 2019",1.633727,1.717092,61.026444,,3.350819,64.377263
2019Mitigation.xls,2019,Mitigation,Denmark,"Developing Countries, Total",1000: Total All Sectors,Bilateral Allocable,Climate Change Mitigation,Constant Prices,"US Dollar, Millions, 2019",124.958156,211.523015,1261.848406,71.851173,336.481171,1670.18075
2019Mitigation.xls,2019,Mitigation,Finland,"Developing Countries, Total",1000: Total All Sectors,Bilateral Allocable,Climate Change Mitigation,Constant Prices,"US Dollar, Millions, 2019",15.459053,13.91875,301.543705,0.299451,29.377803,331.220959
2019Mitigation.xls,2019,Mitigation,France,"Developing Countries, Total",1000: Total All Sectors,Bilateral Allocable,Climate Change Mitigation,Constant Prices,"US Dollar, Millions, 2019",2494.692143,912.997422,7173.114264,288.793792,3407.689565,10869.597621
2019Mitigation.xls,2019,Mitigation,Germany,"Developing Countries, Total",1000: Total All Sectors,Bilateral Allocable,Climate Change Mitigation,Constant Prices,"US Dollar, Millions, 2019",3041.645291,2213.628619,14001.288742,130.906391,5255.27391,19387.469043
2019Mitigation.xls,2019,Mitigation,Greece,"Developing Countries, Total",1000: Total All Sectors,Bilateral Allocable,Climate Change Mitigation,Constant Prices,"US Dollar, Millions, 2019",,,17.397642,,,17.397642
2019Mitigation.xls,2019,Mitigation,Hungary,"Developing Countries, Total",1000: Total All Sectors,Bilateral Allocable,Climate Change Mitigation,Constant Prices,"US Dollar, Millions, 2019",0.146176,0.33159,156.804777,,0.477766,157.282543
2019Mitigation.xls,2019,Mitigation,Iceland,"Developing Countries, Total",1000: Total All Sectors,Bilateral Allocable,Climate Change Mitigation,Constant Prices,"US Dollar, Millions, 2019",0.40575,7.11719,30.142134,,7.52294,37.665074
2019Mitigation.xls,2019,Mitigation,Ireland,"Developing Countries, Total",1000: Total All Sectors,Bilateral Allocable,Climate Change Mitigation,Constant Prices,"US Dollar, Millions, 2019",15.176372,35.690583,360.881259,26.979422,50.866955,438.727636
2019Mitigation.xls,2019,Mitigation,Italy,"Developing Countries, Total",1000: Total All Sectors,Bilateral Allocable,Climate Change Mitigation,Constant Prices,"US Dollar, Millions, 2019",41.351478,153.870265,759.735927,133.457511,195.221743,1088.415181
2019Mitigation.xls,2019,Mitigation,Japan,"Developing Countries, Total",1000: Total All Sectors,Bilateral Allocable,Climate Change Mitigation,Constant Prices,"US Dollar, Millions, 2019",235.537326,5320.577187,7025.487703,1145.533383,5556.1145129999995,13727.135599
2019Mitigation.xls,2019,Mitigation,Korea,"Developing Countries, Total",1000: Total All Sectors,Bilateral Allocable,Climate Change Mitigation,Constant Prices,"US Dollar, Millions, 2019",11.330305,801.239451,2568.935688,95.022008,812.569756,3476.527452
2019Mitigation.xls,2019,Mitigation,Luxembourg,"Developing Countries, Total",1000: Total All Sectors,Bilateral Allocable,Climate Change Mitigation,Constant Prices,"US Dollar, Millions, 2019",8.05169,4.219809,121.910816,207.783428,12.271499,341.965743
2019Mitigation.xls,2019,Mitigation,Netherlands,"Developing Countries, Total",1000: Total All Sectors,Bilateral Allocable,Climate Change Mitigation,Constant Prices,"US Dollar, Millions, 2019",286.768759,191.009797,3120.532227,,477.778556,3598.310783
2019Mitigation.xls,2019,Mitigation,New Zealand,"Developing Countries, Total",1000: Total All Sectors,Bilateral Allocable,Climate Change Mitigation,Constant Prices,"US Dollar, Millions, 2019",16.071212,24.736499,412.231482,0.065876,40.807711,453.105069
2019Mitigation.xls,2019,Mitigation,Norway,"Developing Countries, Total",1000: Total All Sectors,Bilateral Allocable,Climate Change Mitigation,Constant Prices,"US Dollar, Millions, 2019",275.509861,154.703492,2652.063949,,430.213353,3082.277302
2019Mitigation.xls,2019,Mitigation,Poland,"Developing Countries, Total",1000: Total All Sectors,Bilateral Allocable,Climate Change Mitigation,Constant Prices,"US Dollar, Millions, 2019",3.90422,1.20194,94.801007,,5.10616,99.907167
2019Mitigation.xls,2019,Mitigation,Portugal,"Developing Countries, Total",1000: Total All Sectors,Bilateral Allocable,Climate Change Mitigation,Constant Prices,"US Dollar, Millions, 2019",0.292827,0.655613,107.132415,,0.94844,108.080855
2019Mitigation.xls,2019,Mitigation,Slovak Republic,"Developing Countries, Total",1000: Total All Sectors,Bilateral Allocable,Climate Change Mitigation,Constant Prices,"US Dollar, Millions, 2019",0.2275,2.900539,18.49318,,3.1280390000000002,21.621219
2019Mitigation.xls,2019,Mitigation,Slovenia,"Developing Countries, Total",1000: Total All Sectors,Bilateral Allocable,Climate Change Mitigation,Constant Prices,"US Dollar, Millions, 2019",0.341918,1.985478,6.64781,1.222984,2.3273960000000002,10.19819
2019Mitigation.xls,2019,Mitigation,Spain,"Developing Countries, Total",1000: Total All Sectors,Bilateral Allocable,Climate Change Mitigation,Constant Prices,"US Dollar, Millions, 2019",33.827651,36.457032,534.255705,,70.284683,604.540388
2019Mitigation.xls,2019,Mitigation,Sweden,"Developing Countries, Total",1000: Total All Sectors,Bilateral Allocable,Climate Change Mitigation,Constant Prices,"US Dollar, Millions, 2019",227.764102,275.064615,1553.95413,63.452448,502.828717,2120.235295
2019Mitigation.xls,2019,Mitigation,Switzerland,"Developing Countries, Total",1000: Total All Sectors,Bilateral Allocable,Climate Change Mitigation,Constant Prices,"US Dollar, Millions, 2019",81.350892,141.344563,1742.513677,7.598108,222.69545499999998,1972.8072399999999
2019Mitigation.xls,2019,Mitigation,United Kingdom,"Developing Countries, Total",1000: Total All Sectors,Bilateral Allocable,Climate Change Mitigation,Constant Prices,"US Dollar, Millions, 2019",322.39928,641.811157,7328.479516,591.477537,964.210437,8884.167490000002
2019Mitigation.xls,2019,Mitigation,United States,"Developing Countries, Total",1000: Total All Sectors,Bilateral Allocable,Climate Change Mitigation,Constant Prices,"US Dollar, Millions, 2019",409.796917,180.05133,26042.732835,,589.848247,26632.581082
2019Mitigation.xls,2019,Mitigation,EU Institutions,"Developing Countries, Total",1000: Total All Sectors,Bilateral Allocable,Climate Change Mitigation,Constant Prices,"US Dollar, Millions, 2019",741.672406,2164.870518,12253.692447,3546.578979,2906.5429240000003,18706.81435
2019Mitigation.xls,2019,Mitigation,Data extracted on 16 Jun 2021 02:38 UTC (GMT) from OECD.Stat,"Developing Countries, Total",1000: Total All Sectors,Bilateral Allocable,Climate Change Mitigation,Constant Prices,"US Dollar, Millions, 2019",,,,,,
