"ISO3","Name","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024"
"BLR","Belarus",0.404540425745044,0.404540425745044,0.404540425745044,0.404540425745044,0.404540425745044,0.404540425745044,0.404540425745044,0.404540425745044,0.404540425745044,0.404540425745044,0.404540425745044,0.404540425745044,0.404540425745044,0.404540425745044,0.404540425745044,0.404540425745044,0.404540425745044,0.404540425745044,0.404540425745044,0.404540425745044,0.404540425745044,0.404540425745044,0.404540425745044,0.404540425745044,0.404540425745044,0.404540425745044,0.404540425745044,0.404540425745044,0.404540425745044,0.404540425745044
"BEL","Belgium",0.433050696136959,0.433050696136959,0.433050696136959,0.433050696136959,0.433050696136959,0.433050696136959,0.433050696136959,0.433050696136959,0.433050696136959,0.433050696136959,0.433050696136959,0.433050696136959,0.433050696136959,0.433050696136959,0.433050696136959,0.433050696136959,0.433050696136959,0.433050696136959,0.433050696136959,0.433050696136959,0.433050696136959,0.433050696136959,0.433050696136959,0.433050696136959,0.433050696136959,0.433050696136959,0.433050696136959,0.433050696136959,0.433050696136959,0.433050696136959
"BLZ","Belize",0.561507040101211,0.561507040101211,0.561507040101211,0.561507040101211,0.561507040101211,0.561507040101211,0.561507040101211,0.561507040101211,0.561507040101211,0.561507040101211,0.561507040101211,0.561507040101211,0.561507040101211,0.561507040101211,0.561507040101211,0.561507040101211,0.561507040101211,0.561507040101211,0.561507040101211,0.561507040101211,0.561507040101211,0.561507040101211,0.561507040101211,0.561507040101211,0.561507040101211,0.561507040101211,0.561507040101211,0.561507040101211,0.561507040101211,0.561507040101211
"BEN","Benin",0.511550927530622,0.511550927530622,0.511550927530622,0.511550927530622,0.511550927530622,0.511550927530622,0.511550927530622,0.511550927530622,0.511550927530622,0.511550927530622,0.511550927530622,0.511550927530622,0.511550927530622,0.511550927530622,0.511550927530622,0.511550927530622,0.511550927530622,0.511550927530622,0.511550927530622,0.511550927530622,0.511550927530622,0.511550927530622,0.511550927530622,0.511550927530622,0.511550927530622,0.511550927530622,0.511550927530622,0.511550927530622,0.511550927530622,0.511550927530622
"BTN","Bhutan",0.592786086044531,0.592786086044531,0.592786086044531,0.592786086044531,0.592786086044531,0.592786086044531,0.592786086044531,0.592786086044531,0.592786086044531,0.592786086044531,0.592786086044531,0.592786086044531,0.592786086044531,0.592786086044531,0.592786086044531,0.592786086044531,0.592786086044531,0.592786086044531,0.592786086044531,0.592786086044531,0.592786086044531,0.592786086044531,0.592786086044531,0.592786086044531,0.592786086044531,0.592786086044531,0.592786086044531,0.592786086044531,0.592786086044531,0.592786086044531
"BOL","Bolivia, Plurinational State of",0.483603747116092,0.483603747116092,0.483603747116092,0.483603747116092,0.483603747116092,0.483603747116092,0.483603747116092,0.483603747116092,0.483603747116092,0.483603747116092,0.483603747116092,0.483603747116092,0.483603747116092,0.483603747116092,0.483603747116092,0.483603747116092,0.483603747116092,0.483603747116092,0.483603747116092,0.483603747116092,0.483603747116092,0.483603747116092,0.483603747116092,0.483603747116092,0.483603747116092,0.483603747116092,0.483603747116092,0.483603747116092,0.483603747116092,0.483603747116092
"BIH","Bosnia and Herzegovina",0.432122990864118,0.432122990864118,0.432122990864118,0.432122990864118,0.432122990864118,0.432122990864118,0.432122990864118,0.432122990864118,0.432122990864118,0.432122990864118,0.432122990864118,0.432122990864118,0.432122990864118,0.432122990864118,0.432122990864118,0.432122990864118,0.432122990864118,0.432122990864118,0.432122990864118,0.432122990864118,0.432122990864118,0.432122990864118,0.432122990864118,0.432122990864118,0.432122990864118,0.432122990864118,0.432122990864118,0.432122990864118,0.432122990864118,0.432122990864118
"BWA","Botswana",0.538307663317508,0.538307663317508,0.538307663317508,0.538307663317508,0.538307663317508,0.538307663317508,0.538307663317508,0.538307663317508,0.538307663317508,0.538307663317508,0.538307663317508,0.538307663317508,0.538307663317508,0.538307663317508,0.538307663317508,0.538307663317508,0.538307663317508,0.538307663317508,0.538307663317508,0.538307663317508,0.538307663317508,0.538307663317508,0.538307663317508,0.538307663317508,0.538307663317508,0.538307663317508,0.538307663317508,0.538307663317508,0.538307663317508,0.538307663317508
"BRA","Brazil",0.508269072895502,0.508269072895502,0.508269072895502,0.508269072895502,0.508269072895502,0.508269072895502,0.508269072895502,0.508269072895502,0.508269072895502,0.508269072895502,0.508269072895502,0.508269072895502,0.508269072895502,0.508269072895502,0.508269072895502,0.508269072895502,0.508269072895502,0.508269072895502,0.508269072895502,0.508269072895502,0.508269072895502,0.508269072895502,0.508269072895502,0.508269072895502,0.508269072895502,0.508269072895502,0.508269072895502,0.508269072895502,0.508269072895502,0.508269072895502
"BRN","Brunei Darussalam",0.495547014576208,0.495547014576208,0.495547014576208,0.495547014576208,0.495547014576208,0.495547014576208,0.495547014576208,0.495547014576208,0.495547014576208,0.495547014576208,0.495547014576208,0.495547014576208,0.495547014576208,0.495547014576208,0.495547014576208,0.495547014576208,0.495547014576208,0.495547014576208,0.495547014576208,0.495547014576208,0.495547014576208,0.495547014576208,0.495547014576208,0.495547014576208,0.495547014576208,0.495547014576208,0.495547014576208,0.495547014576208,0.495547014576208,0.495547014576208
