ISO_3DIGIT,Timeperiod_Variable_month_scenario_ensemble,Value
MOZ,2060-2080_pr_10__a2_10th,-20.796802198
MRT,2060-2080_pr_10__a2_10th,-6.15799594433
MSR,2060-2080_pr_10__a2_10th,-35.6931419373
MTQ,2060-2080_pr_10__a2_10th,-37.6986083984
MUS,2060-2080_pr_10__a2_10th,-6.96429634094
MWI,2060-2080_pr_10__a2_10th,-19.9786945581
MYS,2060-2080_pr_10__a2_10th,-17.169291358
MYT,2060-2080_pr_10__a2_10th,-7.69207143784
NAM,2060-2080_pr_10__a2_10th,-10.3409905781
NCL,2060-2080_pr_10__a2_10th,-12.9801735878
NER,2060-2080_pr_10__a2_10th,-2.34173387405
NFK,2060-2080_pr_10__a2_10th,-18.7363796234
NGA,2060-2080_pr_10__a2_10th,-6.3782102517
NIC,2060-2080_pr_10__a2_10th,-23.413030535
NIU,2060-2080_pr_10__a2_10th,-36.1044940948
NLD,2060-2080_pr_10__a2_10th,-9.13042413273
NOR,2060-2080_pr_10__a2_10th,1.72735468084
NPL,2060-2080_pr_10__a2_10th,-21.7457993825
NRU,2060-2080_pr_10__a2_10th,-33.05235672
NZL,2060-2080_pr_10__a2_10th,-7.04908904007
OMN,2060-2080_pr_10__a2_10th,-1.46600658973
PAK,2060-2080_pr_10__a2_10th,-7.78792279666
PAN,2060-2080_pr_10__a2_10th,-46.0599141121
PCN,2060-2080_pr_10__a2_10th,-37.2586345672
PER,2060-2080_pr_10__a2_10th,-34.9433081613
PHL,2060-2080_pr_10__a2_10th,-23.5230775613
PLW,2060-2080_pr_10__a2_10th,-47.1359329224
PNG,2060-2080_pr_10__a2_10th,-20.9475222243
POL,2060-2080_pr_10__a2_10th,-4.91370400455
PRI,2060-2080_pr_10__a2_10th,-34.8330383301
PRK,2060-2080_pr_10__a2_10th,-9.71211669319
PRT,2060-2080_pr_10__a2_10th,-28.1970256659
PRY,2060-2080_pr_10__a2_10th,-18.5338944329
PSE,2060-2080_pr_10__a2_10th,-6.06046009064
PYF,2060-2080_pr_10__a2_10th,-33.2523704529
QAT,2060-2080_pr_10__a2_10th,-2.30496907234
REU,2060-2080_pr_10__a2_10th,-8.16623473168
ROU,2060-2080_pr_10__a2_10th,-11.7356540507
RUS,2060-2080_pr_10__a2_10th,0.920931754355
RWA,2060-2080_pr_10__a2_10th,-13.314090093
SAU,2060-2080_pr_10__a2_10th,-2.63353684138
SDN,2060-2080_pr_10__a2_10th,-3.85386669061
SEN,2060-2080_pr_10__a2_10th,-9.88498202238
SGP,2060-2080_pr_10__a2_10th,-23.1424560547
SHN,2060-2080_pr_10__a2_10th,-2.43951654434
SJM,2060-2080_pr_10__a2_10th,2.01617696555
SLB,2060-2080_pr_10__a2_10th,-45.3680719896
SLE,2060-2080_pr_10__a2_10th,-23.3210483898
SLV,2060-2080_pr_10__a2_10th,-6.89810967445
SMR,2060-2080_pr_10__a2_10th,-12.374382019
SOM,2060-2080_pr_10__a2_10th,-10.8210888908
SPM,2060-2080_pr_10__a2_10th,-11.3394622803
SRB,2060-2080_pr_10__a2_10th,-14.9586840719
SSD,2060-2080_pr_10__a2_10th,-7.35857093657
STP,2060-2080_pr_10__a2_10th,-33.2677545547
SUR,2060-2080_pr_10__a2_10th,-28.7004988988
SVK,2060-2080_pr_10__a2_10th,-6.92135199633
SVN,2060-2080_pr_10__a2_10th,-9.9322967529
SWE,2060-2080_pr_10__a2_10th,0.328018269027
SWZ,2060-2080_pr_10__a2_10th,-32.4655354818
SYC,2060-2080_pr_10__a2_10th,-20.4963355065
SYR,2060-2080_pr_10__a2_10th,-6.15368938446
TCA,2060-2080_pr_10__a2_10th,-15.1472549438
TCD,2060-2080_pr_10__a2_10th,-3.68452007536
TGO,2060-2080_pr_10__a2_10th,-7.54839022458
THA,2060-2080_pr_10__a2_10th,-17.3147133955
TJK,2060-2080_pr_10__a2_10th,-11.1003276706
TKL,2060-2080_pr_10__a2_10th,-60.628528595
TKM,2060-2080_pr_10__a2_10th,-3.07877389022
TLS,2060-2080_pr_10__a2_10th,-12.0981040954
TON,2060-2080_pr_10__a2_10th,-31.9706888199
TTO,2060-2080_pr_10__a2_10th,-42.7939580282
TUN,2060-2080_pr_10__a2_10th,-8.96965798735
TUR,2060-2080_pr_10__a2_10th,-12.9815176593
TUV,2060-2080_pr_10__a2_10th,-9.69833238922
TZA,2060-2080_pr_10__a2_10th,-15.8076823288
UGA,2060-2080_pr_10__a2_10th,-11.5643263923
UKR,2060-2080_pr_10__a2_10th,-9.12036686311
URY,2060-2080_pr_10__a2_10th,-7.64226430257
USA,2060-2080_pr_10__a2_10th,-8.56701130499
UZB,2060-2080_pr_10__a2_10th,-3.96795053231
VCT,2060-2080_pr_10__a2_10th,-36.3874511719
VEN,2060-2080_pr_10__a2_10th,-38.1891155578
VGB,2060-2080_pr_10__a2_10th,-36.547744751
VIR,2060-2080_pr_10__a2_10th,-35.2529220581
VNM,2060-2080_pr_10__a2_10th,-19.5681899834
VUT,2060-2080_pr_10__a2_10th,-31.7298968179
WLF,2060-2080_pr_10__a2_10th,-52.4859218598
WSM,2060-2080_pr_10__a2_10th,-46.4690742493
YEM,2060-2080_pr_10__a2_10th,-0.587050758303
ZAF,2060-2080_pr_10__a2_10th,-15.813961679
ZMB,2060-2080_pr_10__a2_10th,-27.6717311768
ZWE,2060-2080_pr_10__a2_10th,-23.8838163376
ABW,2060-2080_pr_11__a2_10th,-27.4029941559
AFG,2060-2080_pr_11__a2_10th,-11.5038147767
AGO,2060-2080_pr_11__a2_10th,-40.7431127099
AIA,2060-2080_pr_11__a2_10th,-24.9999389649
ALB,2060-2080_pr_11__a2_10th,-20.6820085699
AND,2060-2080_pr_11__a2_10th,-15.756603241
ANT,2060-2080_pr_11__a2_10th,-28.9804887772
ARE,2060-2080_pr_11__a2_10th,-4.49134710857
ARG,2060-2080_pr_11__a2_10th,-11.2804363477
ARM,2060-2080_pr_11__a2_10th,-10.2863146918
ASM,2060-2080_pr_11__a2_10th,-52.0674514771
ATG,2060-2080_pr_11__a2_10th,-26.4485397339
AUS,2060-2080_pr_11__a2_10th,-12.4861633711
AUT,2060-2080_pr_11__a2_10th,-5.92753188861
AZE,2060-2080_pr_11__a2_10th,-7.46016848087
BDI,2060-2080_pr_11__a2_10th,-24.3489910126
BEL,2060-2080_pr_11__a2_10th,-1.52350022111
BEN,2060-2080_pr_11__a2_10th,-4.38186028073
BFA,2060-2080_pr_11__a2_10th,-2.54092621327
BGD,2060-2080_pr_11__a2_10th,-21.6230446271
BGR,2060-2080_pr_11__a2_10th,-20.463022995
BHR,2060-2080_pr_11__a2_10th,-5.44859743118
BHS,2060-2080_pr_11__a2_10th,-14.7575861812
BIH,2060-2080_pr_11__a2_10th,-12.0107120734
BLR,2060-2080_pr_11__a2_10th,2.0606936165
BLZ,2060-2080_pr_11__a2_10th,-16.7813706398
BMU,2060-2080_pr_11__a2_10th,-21.0418605804
BOL,2060-2080_pr_11__a2_10th,-24.9344026355
BRA,2060-2080_pr_11__a2_10th,-32.5506747867
BRB,2060-2080_pr_11__a2_10th,-24.3423347473
BRN,2060-2080_pr_11__a2_10th,-11.6474943161
BTN,2060-2080_pr_11__a2_10th,-14.663377126
BWA,2060-2080_pr_11__a2_10th,-24.0712778385
CAF,2060-2080_pr_11__a2_10th,-6.59671158865
CAN,2060-2080_pr_11__a2_10th,2.29901230088
CCK,2060-2080_pr_11__a2_10th,-69.5348510742
CHE,2060-2080_pr_11__a2_10th,-6.33801596165
CHL,2060-2080_pr_11__a2_10th,-16.3840755609
CHN,2060-2080_pr_11__a2_10th,-7.12906809862
CIV,2060-2080_pr_11__a2_10th,-6.84297977024
CMR,2060-2080_pr_11__a2_10th,-6.48221838992
COD,2060-2080_pr_11__a2_10th,-25.0173017756
COG,2060-2080_pr_11__a2_10th,-17.8266097879
COK,2060-2080_pr_11__a2_10th,-40.6891952515
COL,2060-2080_pr_11__a2_10th,-33.9039633804
COM,2060-2080_pr_11__a2_10th,-24.8492298126
CPV,2060-2080_pr_11__a2_10th,-4.64039623737
CRI,2060-2080_pr_11__a2_10th,-27.6263076782
CUB,2060-2080_pr_11__a2_10th,-15.8321505893
CXR,2060-2080_pr_11__a2_10th,-41.2139015198
CYM,2060-2080_pr_11__a2_10th,-19.7790603638
CYP,2060-2080_pr_11__a2_10th,-36.5898551941
CZE,2060-2080_pr_11__a2_10th,-2.10886039979
DEU,2060-2080_pr_11__a2_10th,0.489507146027
DJI,2060-2080_pr_11__a2_10th,-7.87966887157
DMA,2060-2080_pr_11__a2_10th,-28.2251052856
DNK,2060-2080_pr_11__a2_10th,2.45441703102
DOM,2060-2080_pr_11__a2_10th,-21.9831453959
DZA,2060-2080_pr_11__a2_10th,-3.58972435362
ECU,2060-2080_pr_11__a2_10th,-27.8986967161
EGY,2060-2080_pr_11__a2_10th,-2.77560600205
ERI,2060-2080_pr_11__a2_10th,-4.41948728185
ESH,2060-2080_pr_11__a2_10th,-2.18540332839
ESP,2060-2080_pr_11__a2_10th,-26.0332673176
EST,2060-2080_pr_11__a2_10th,8.1185438633
ETH,2060-2080_pr_11__a2_10th,-8.05605631584
FIN,2060-2080_pr_11__a2_10th,3.43045661991
FJI,2060-2080_pr_11__a2_10th,-28.1714577675
FLK,2060-2080_pr_11__a2_10th,-5.56470505396
FRA,2060-2080_pr_11__a2_10th,-12.6120555703
FRO,2060-2080_pr_11__a2_10th,-0.416046150029
FSM,2060-2080_pr_11__a2_10th,-55.741200765
GAB,2060-2080_pr_11__a2_10th,-17.8451175213
GBR,2060-2080_pr_11__a2_10th,3.45486212056
GEO,2060-2080_pr_11__a2_10th,-14.1958005905
GHA,2060-2080_pr_11__a2_10th,-5.69852271947
GIB,2060-2080_pr_11__a2_10th,-29.9969615936
GIN,2060-2080_pr_11__a2_10th,-8.3505288237
GLP,2060-2080_pr_11__a2_10th,-28.2251052856
GMB,2060-2080_pr_11__a2_10th,-0.879912336667
GNB,2060-2080_pr_11__a2_10th,-4.65809014108
GNQ,2060-2080_pr_11__a2_10th,-12.6808823347
GRC,2060-2080_pr_11__a2_10th,-21.9582146917
GRD,2060-2080_pr_11__a2_10th,-32.7227668762
GRL,2060-2080_pr_11__a2_10th,-1.70211549411
GTM,2060-2080_pr_11__a2_10th,-10.4642282724
GUF,2060-2080_pr_11__a2_10th,-32.2983190219
GUM,2060-2080_pr_11__a2_10th,-24.7749042511
GUY,2060-2080_pr_11__a2_10th,-37.9781497319
HND,2060-2080_pr_11__a2_10th,-19.9602976799
HRV,2060-2080_pr_11__a2_10th,-11.0073549482
HTI,2060-2080_pr_11__a2_10th,-17.1760747433
HUN,2060-2080_pr_11__a2_10th,-6.90975909233
IDN,2060-2080_pr_11__a2_10th,-21.3195972633
IMY,2060-2080_pr_11__a2_10th,4.6320643425
IND,2060-2080_pr_11__a2_10th,-14.4955778871
IOT,2060-2080_pr_11__a2_10th,-31.9743461609
IRL,2060-2080_pr_11__a2_10th,5.16424422081
IRN,2060-2080_pr_11__a2_10th,-8.67879508092
IRQ,2060-2080_pr_11__a2_10th,-6.36001647843
ISL,2060-2080_pr_11__a2_10th,-5.65654228131
ISR,2060-2080_pr_11__a2_10th,-13.3629122802
ITA,2060-2080_pr_11__a2_10th,-14.8183915956
JAM,2060-2080_pr_11__a2_10th,-19.8075799942
JOR,2060-2080_pr_11__a2_10th,-5.54379615784
JPN,2060-2080_pr_11__a2_10th,-18.8641643524
KAZ,2060-2080_pr_11__a2_10th,-3.09108177287
KEN,2060-2080_pr_11__a2_10th,-11.4062949623
KGZ,2060-2080_pr_11__a2_10th,-2.44873673536
KHM,2060-2080_pr_11__a2_10th,-22.1387438774
KIR,2060-2080_pr_11__a2_10th,-21.3705105782
KNA,2060-2080_pr_11__a2_10th,-24.6719741821
KOR,2060-2080_pr_11__a2_10th,-15.2861735604
KSV,2060-2080_pr_11__a2_10th,-19.5207005607
KWT,2060-2080_pr_11__a2_10th,-4.29940064748
LAO,2060-2080_pr_11__a2_10th,-15.02752383
LBN,2060-2080_pr_11__a2_10th,-23.8590965271
LBR,2060-2080_pr_11__a2_10th,-13.3810045169
LBY,2060-2080_pr_11__a2_10th,-2.44125123109
LCA,2060-2080_pr_11__a2_10th,-24.4667663574
LIE,2060-2080_pr_11__a2_10th,-2.79002904892
LKA,2060-2080_pr_11__a2_10th,-6.84474545417
LSO,2060-2080_pr_11__a2_10th,-6.85723143816
LTU,2060-2080_pr_11__a2_10th,4.8628414472
LUX,2060-2080_pr_11__a2_10th,-1.38220238686
LVA,2060-2080_pr_11__a2_10th,7.39203680886
MAR,2060-2080_pr_11__a2_10th,-11.4367580249
MCO,2060-2080_pr_11__a2_10th,-19.5017929077
MDA,2060-2080_pr_11__a2_10th,-12.7946432829
MDG,2060-2080_pr_11__a2_10th,-24.4702195471
MDV,2060-2080_pr_11__a2_10th,-0.266527153561
MEX,2060-2080_pr_11__a2_10th,-29.4414785067
MHL,2060-2080_pr_11__a2_10th,-25.4107686952
MKD,2060-2080_pr_11__a2_10th,-20.9129845114
MLI,2060-2080_pr_11__a2_10th,-1.48621719739
MLT,2060-2080_pr_11__a2_10th,-13.4117002487
MMR,2060-2080_pr_11__a2_10th,-19.3747005463
MNE,2060-2080_pr_11__a2_10th,-17.2555123435
MNG,2060-2080_pr_11__a2_10th,1.18154692307
MNP,2060-2080_pr_11__a2_10th,-19.1016149521
MOZ,2060-2080_pr_11__a2_10th,-31.3254777175
MRT,2060-2080_pr_11__a2_10th,-1.10917647278
MSR,2060-2080_pr_11__a2_10th,-28.2251052856
MTQ,2060-2080_pr_11__a2_10th,-24.4667663574
MUS,2060-2080_pr_11__a2_10th,-15.0623574257
MWI,2060-2080_pr_11__a2_10th,-35.1152176857
MYS,2060-2080_pr_11__a2_10th,-7.3559287399
MYT,2060-2080_pr_11__a2_10th,-24.1347694397
NAM,2060-2080_pr_11__a2_10th,-16.4751396546
NCL,2060-2080_pr_11__a2_10th,-22.3065897624
NER,2060-2080_pr_11__a2_10th,-1.05978010595
NFK,2060-2080_pr_11__a2_10th,-14.1485710144
NGA,2060-2080_pr_11__a2_10th,-4.74987709111
NIC,2060-2080_pr_11__a2_10th,-22.8018208444
NIU,2060-2080_pr_11__a2_10th,-30.2395687103
NLD,2060-2080_pr_11__a2_10th,3.71737144544
NOR,2060-2080_pr_11__a2_10th,2.77180158991
NPL,2060-2080_pr_11__a2_10th,-17.1918112437
NRU,2060-2080_pr_11__a2_10th,-19.5368175507
NZL,2060-2080_pr_11__a2_10th,-11.4114890418
OMN,2060-2080_pr_11__a2_10th,-3.98328483105
PAK,2060-2080_pr_11__a2_10th,-7.56016616109
PAN,2060-2080_pr_11__a2_10th,-36.2120621204
PCN,2060-2080_pr_11__a2_10th,-42.4815044403
PER,2060-2080_pr_11__a2_10th,-22.4282988684
PHL,2060-2080_pr_11__a2_10th,-15.9088375385
PLW,2060-2080_pr_11__a2_10th,-20.1563453674
PNG,2060-2080_pr_11__a2_10th,-29.6783073506
POL,2060-2080_pr_11__a2_10th,-0.0862702272006
PRI,2060-2080_pr_11__a2_10th,-22.7313728332
PRK,2060-2080_pr_11__a2_10th,-13.4028184539
PRT,2060-2080_pr_11__a2_10th,-35.9418541101
PRY,2060-2080_pr_11__a2_10th,-9.18479808875
PSE,2060-2080_pr_11__a2_10th,-18.6096763611
PYF,2060-2080_pr_11__a2_10th,-27.2734107971
QAT,2060-2080_pr_11__a2_10th,-5.43160653114
REU,2060-2080_pr_11__a2_10th,-12.6927642823
ROU,2060-2080_pr_11__a2_10th,-14.2074002353
RUS,2060-2080_pr_11__a2_10th,2.35101950782
RWA,2060-2080_pr_11__a2_10th,-29.9743715922
SAU,2060-2080_pr_11__a2_10th,-2.83447753028
SDN,2060-2080_pr_11__a2_10th,-1.22700263982
SEN,2060-2080_pr_11__a2_10th,-1.6791432825
SGP,2060-2080_pr_11__a2_10th,9.82839012146
SHN,2060-2080_pr_11__a2_10th,-3.61594605446
SJM,2060-2080_pr_11__a2_10th,-0.556354144589
SLB,2060-2080_pr_11__a2_10th,-27.7692813873
SLE,2060-2080_pr_11__a2_10th,-15.4217908599
SLV,2060-2080_pr_11__a2_10th,-9.5800971985
SMR,2060-2080_pr_11__a2_10th,-16.2344894409
SOM,2060-2080_pr_11__a2_10th,-13.6792592616
SPM,2060-2080_pr_11__a2_10th,-7.45146608353
SRB,2060-2080_pr_11__a2_10th,-15.0951982588
SSD,2060-2080_pr_11__a2_10th,-9.6948842656
STP,2060-2080_pr_11__a2_10th,2.88949495554
SUR,2060-2080_pr_11__a2_10th,-36.1282206641
SVK,2060-2080_pr_11__a2_10th,-2.90064222162
SVN,2060-2080_pr_11__a2_10th,-10.2865804036
SWE,2060-2080_pr_11__a2_10th,3.23970320315
SWZ,2060-2080_pr_11__a2_10th,-9.32756690184
SYC,2060-2080_pr_11__a2_10th,-31.8542442322
SYR,2060-2080_pr_11__a2_10th,-13.9613153696
TCA,2060-2080_pr_11__a2_10th,-17.6256427765
TCD,2060-2080_pr_11__a2_10th,-1.58694255671
TGO,2060-2080_pr_11__a2_10th,-5.83378455042
THA,2060-2080_pr_11__a2_10th,-15.1203120394
TJK,2060-2080_pr_11__a2_10th,-7.70741457492
TKL,2060-2080_pr_11__a2_10th,-33.7444877625
TKM,2060-2080_pr_11__a2_10th,-6.38282050973
TLS,2060-2080_pr_11__a2_10th,-40.9399787903
TON,2060-2080_pr_11__a2_10th,-26.979929924
TTO,2060-2080_pr_11__a2_10th,-41.1338100433
TUN,2060-2080_pr_11__a2_10th,-8.45571668446
TUR,2060-2080_pr_11__a2_10th,-24.1686866548
TUV,2060-2080_pr_11__a2_10th,-18.8873157501
TZA,2060-2080_pr_11__a2_10th,-23.7033817106
UGA,2060-2080_pr_11__a2_10th,-18.6989040706
UKR,2060-2080_pr_11__a2_10th,-8.31240958892
URY,2060-2080_pr_11__a2_10th,-2.8694267114
USA,2060-2080_pr_11__a2_10th,-7.8794663592
UZB,2060-2080_pr_11__a2_10th,-6.14874307105
VCT,2060-2080_pr_11__a2_10th,-24.5911979675
VEN,2060-2080_pr_11__a2_10th,-30.7257101494
VGB,2060-2080_pr_11__a2_10th,-25.3279037476
VIR,2060-2080_pr_11__a2_10th,-23.5416345596
VNM,2060-2080_pr_11__a2_10th,-18.5286983108
VUT,2060-2080_pr_11__a2_10th,-19.9776218959
WLF,2060-2080_pr_11__a2_10th,-33.3434019088
WSM,2060-2080_pr_11__a2_10th,-50.609790802
YEM,2060-2080_pr_11__a2_10th,-5.7898327396
ZAF,2060-2080_pr_11__a2_10th,-10.8484578551
ZMB,2060-2080_pr_11__a2_10th,-32.9555610475
ZWE,2060-2080_pr_11__a2_10th,-34.0822941462
ABW,2060-2080_pr_12__a2_10th,-19.1617107391
AFG,2060-2080_pr_12__a2_10th,-5.50397742987
AGO,2060-2080_pr_12__a2_10th,-30.9973055492
AIA,2060-2080_pr_12__a2_10th,-7.53564167022
ALB,2060-2080_pr_12__a2_10th,-19.3122223941
AND,2060-2080_pr_12__a2_10th,-10.8502216339
ANT,2060-2080_pr_12__a2_10th,-21.6728496551
ARE,2060-2080_pr_12__a2_10th,-3.35692557267
ARG,2060-2080_pr_12__a2_10th,-14.0475272064
ARM,2060-2080_pr_12__a2_10th,-4.30404322488
ASM,2060-2080_pr_12__a2_10th,-38.1681213379
ATG,2060-2080_pr_12__a2_10th,-10.2651042938
AUS,2060-2080_pr_12__a2_10th,-15.0468410921
AUT,2060-2080_pr_12__a2_10th,-6.27605090644
AZE,2060-2080_pr_12__a2_10th,-2.82975133955
BDI,2060-2080_pr_12__a2_10th,-5.25356121063
BEL,2060-2080_pr_12__a2_10th,-0.828027972154
BEN,2060-2080_pr_12__a2_10th,-0.919828843982
BFA,2060-2080_pr_12__a2_10th,-0.341181920469
BGD,2060-2080_pr_12__a2_10th,-16.9932157653
BGR,2060-2080_pr_12__a2_10th,-14.4303097725
BHR,2060-2080_pr_12__a2_10th,-4.63492250443
BHS,2060-2080_pr_12__a2_10th,-14.5881923437
BIH,2060-2080_pr_12__a2_10th,-10.0246725082
BLR,2060-2080_pr_12__a2_10th,4.54044959052
BLZ,2060-2080_pr_12__a2_10th,-12.0868840217
BMU,2060-2080_pr_12__a2_10th,-10.9326715469
BOL,2060-2080_pr_12__a2_10th,-26.7157815675
BRA,2060-2080_pr_12__a2_10th,-37.6999286721
BRB,2060-2080_pr_12__a2_10th,-13.3785734177
BRN,2060-2080_pr_12__a2_10th,-37.7373962402
BTN,2060-2080_pr_12__a2_10th,-15.4825806618
BWA,2060-2080_pr_12__a2_10th,-20.1833418333
CAF,2060-2080_pr_12__a2_10th,-1.90316500189
CAN,2060-2080_pr_12__a2_10th,1.89847837374
CCK,2060-2080_pr_12__a2_10th,-29.004119873
CHE,2060-2080_pr_12__a2_10th,-8.95664594968
CHL,2060-2080_pr_12__a2_10th,-20.3058751506
CHN,2060-2080_pr_12__a2_10th,-4.975328944
CIV,2060-2080_pr_12__a2_10th,-2.89401093192
CMR,2060-2080_pr_12__a2_10th,-5.44634643809
COD,2060-2080_pr_12__a2_10th,-12.8456349455
COG,2060-2080_pr_12__a2_10th,-18.5285125637
COK,2060-2080_pr_12__a2_10th,-38.1981758118
COL,2060-2080_pr_12__a2_10th,-12.6513320013
COM,2060-2080_pr_12__a2_10th,-26.6680011749
CPV,2060-2080_pr_12__a2_10th,-2.73355895281
CRI,2060-2080_pr_12__a2_10th,-18.4449140548
CUB,2060-2080_pr_12__a2_10th,-16.9628451087
CXR,2060-2080_pr_12__a2_10th,-30.2987918854
CYM,2060-2080_pr_12__a2_10th,-20.6593856812
CYP,2060-2080_pr_12__a2_10th,-27.7942323685
CZE,2060-2080_pr_12__a2_10th,0.781898722929
DEU,2060-2080_pr_12__a2_10th,2.30304616081
DJI,2060-2080_pr_12__a2_10th,-1.11070555449
DMA,2060-2080_pr_12__a2_10th,-15.4900369644
DNK,2060-2080_pr_12__a2_10th,8.52371474107
DOM,2060-2080_pr_12__a2_10th,-9.41718920072
DZA,2060-2080_pr_12__a2_10th,-4.47634088521
ECU,2060-2080_pr_12__a2_10th,-13.8504110471
EGY,2060-2080_pr_12__a2_10th,-2.72646215206
ERI,2060-2080_pr_12__a2_10th,-1.97495120764
ESH,2060-2080_pr_12__a2_10th,-1.6689084433
ESP,2060-2080_pr_12__a2_10th,-22.0824056123
EST,2060-2080_pr_12__a2_10th,6.71847732862
ETH,2060-2080_pr_12__a2_10th,-1.13939579249
FIN,2060-2080_pr_12__a2_10th,3.89332879348
FJI,2060-2080_pr_12__a2_10th,-33.6573631763
FLK,2060-2080_pr_12__a2_10th,-5.94877990087
FRA,2060-2080_pr_12__a2_10th,-10.0281493566
FRO,2060-2080_pr_12__a2_10th,1.73745575547
FSM,2060-2080_pr_12__a2_10th,-19.310740153
GAB,2060-2080_pr_12__a2_10th,-15.231220599
GBR,2060-2080_pr_12__a2_10th,5.32622731104
GEO,2060-2080_pr_12__a2_10th,-7.91648495992
GHA,2060-2080_pr_12__a2_10th,-1.98771467534
GIB,2060-2080_pr_12__a2_10th,-30.7700576782
GIN,2060-2080_pr_12__a2_10th,-1.86564963899
GLP,2060-2080_pr_12__a2_10th,-15.4900369644
GMB,2060-2080_pr_12__a2_10th,-0.193926542997
GNB,2060-2080_pr_12__a2_10th,-1.35464631187
GNQ,2060-2080_pr_12__a2_10th,-14.5888849894
GRC,2060-2080_pr_12__a2_10th,-23.3801927907
GRD,2060-2080_pr_12__a2_10th,-20.5261363983
GRL,2060-2080_pr_12__a2_10th,-3.25986542722
GTM,2060-2080_pr_12__a2_10th,-9.49998235702
GUF,2060-2080_pr_12__a2_10th,-35.3162466685
GUM,2060-2080_pr_12__a2_10th,-11.9667901993
GUY,2060-2080_pr_12__a2_10th,-27.676265955
HND,2060-2080_pr_12__a2_10th,-14.9953156789
HRV,2060-2080_pr_12__a2_10th,-8.83545086119
HTI,2060-2080_pr_12__a2_10th,-10.366838932
HUN,2060-2080_pr_12__a2_10th,-4.4628457427
IDN,2060-2080_pr_12__a2_10th,-31.4998413988
IMY,2060-2080_pr_12__a2_10th,6.83501958847
IND,2060-2080_pr_12__a2_10th,-13.4179859758
IOT,2060-2080_pr_12__a2_10th,-5.99305105209
IRL,2060-2080_pr_12__a2_10th,8.06981981718
IRN,2060-2080_pr_12__a2_10th,-5.7739689658
IRQ,2060-2080_pr_12__a2_10th,-6.39333212707
ISL,2060-2080_pr_12__a2_10th,-4.25597646336
ISR,2060-2080_pr_12__a2_10th,-11.3512776579
ITA,2060-2080_pr_12__a2_10th,-15.6840717679
JAM,2060-2080_pr_12__a2_10th,-10.6136069298
JOR,2060-2080_pr_12__a2_10th,-6.07805235387
JPN,2060-2080_pr_12__a2_10th,-19.3574941535
KAZ,2060-2080_pr_12__a2_10th,-1.21093891307
KEN,2060-2080_pr_12__a2_10th,-0.219192885834
KGZ,2060-2080_pr_12__a2_10th,0.868773098503
KHM,2060-2080_pr_12__a2_10th,-18.3906779885
KIR,2060-2080_pr_12__a2_10th,-29.5779032707
KNA,2060-2080_pr_12__a2_10th,-5.04017162323
KOR,2060-2080_pr_12__a2_10th,-10.6912385334
KSV,2060-2080_pr_12__a2_10th,-14.4203794267
KWT,2060-2080_pr_12__a2_10th,-4.90294837951
LAO,2060-2080_pr_12__a2_10th,-8.65628896911
LBN,2060-2080_pr_12__a2_10th,-19.8395938873
LBR,2060-2080_pr_12__a2_10th,-7.65830563582
LBY,2060-2080_pr_12__a2_10th,-2.28360676526
LCA,2060-2080_pr_12__a2_10th,-13.4950823784
LIE,2060-2080_pr_12__a2_10th,-4.13597297668
LKA,2060-2080_pr_12__a2_10th,-35.276366806
LSO,2060-2080_pr_12__a2_10th,-4.61565637588
LTU,2060-2080_pr_12__a2_10th,5.6611400644
LUX,2060-2080_pr_12__a2_10th,-1.55243337154
LVA,2060-2080_pr_12__a2_10th,6.18247180515
MAR,2060-2080_pr_12__a2_10th,-12.4295059155
MCO,2060-2080_pr_12__a2_10th,-14.6662635803
MDA,2060-2080_pr_12__a2_10th,-7.5713558197
MDG,2060-2080_pr_12__a2_10th,-27.0940877335
MDV,2060-2080_pr_12__a2_10th,-7.15847933293
MEX,2060-2080_pr_12__a2_10th,-24.7362529755
MHL,2060-2080_pr_12__a2_10th,-16.5765832066
MKD,2060-2080_pr_12__a2_10th,-17.4914074505
MLI,2060-2080_pr_12__a2_10th,-0.306432965422
MLT,2060-2080_pr_12__a2_10th,-16.3748340607
MMR,2060-2080_pr_12__a2_10th,-12.6946623362
MNE,2060-2080_pr_12__a2_10th,-13.4076966709
MNG,2060-2080_pr_12__a2_10th,1.69934540644
MNP,2060-2080_pr_12__a2_10th,-10.4153528213
MOZ,2060-2080_pr_12__a2_10th,-30.3352509572
MRT,2060-2080_pr_12__a2_10th,-0.569723258944
MSR,2060-2080_pr_12__a2_10th,-15.4900369644
MTQ,2060-2080_pr_12__a2_10th,-13.4950823784
MUS,2060-2080_pr_12__a2_10th,-23.4498462677
MWI,2060-2080_pr_12__a2_10th,-29.6447956562
MYS,2060-2080_pr_12__a2_10th,-51.6811210632
MYT,2060-2080_pr_12__a2_10th,-34.4949417114
NAM,2060-2080_pr_12__a2_10th,-17.6954875564
NCL,2060-2080_pr_12__a2_10th,-22.3008300463
NER,2060-2080_pr_12__a2_10th,-0.121542528882
NFK,2060-2080_pr_12__a2_10th,-16.0885982513
NGA,2060-2080_pr_12__a2_10th,-1.80772045046
NIC,2060-2080_pr_12__a2_10th,-16.6616081595
NIU,2060-2080_pr_12__a2_10th,-14.6978049278
NLD,2060-2080_pr_12__a2_10th,3.17038212373
NOR,2060-2080_pr_12__a2_10th,0.0652084199086
NPL,2060-2080_pr_12__a2_10th,-18.4374980926
